Date,Open,High,Low,Close,Volume,Adj Close
2011-03-31,9.92,9.92,9.92,9.92,000,9.30
2011-03-30,9.88,9.88,9.88,9.88,000,9.26
2011-03-29,9.69,9.69,9.69,9.69,000,9.08
2011-03-28,9.68,9.68,9.68,9.68,000,9.07
2011-03-25,9.68,9.68,9.68,9.68,000,9.07
2011-03-24,9.67,9.67,9.67,9.67,000,9.07
2011-03-23,9.49,9.49,9.49,9.49,000,8.90
2011-03-22,9.41,9.41,9.41,9.41,000,8.82
2011-03-21,9.33,9.33,9.33,9.33,000,8.75
2011-03-18,9.23,9.23,9.23,9.23,000,8.65
2011-03-17,9.13,9.13,9.13,9.13,000,8.56
2011-03-16,9.04,9.04,9.04,9.04,000,8.47
2011-03-15,9.05,9.05,9.05,9.05,000,8.48
2011-03-14,9.35,9.35,9.35,9.35,000,8.77
2011-03-11,9.29,9.29,9.29,9.29,000,8.71
2011-03-10,9.23,9.23,9.23,9.23,000,8.65
2011-03-09,9.52,9.52,9.52,9.52,000,8.92
2011-03-08,9.50,9.50,9.50,9.50,000,8.91
2011-03-07,9.55,9.55,9.55,9.55,000,8.95
2011-03-04,9.50,9.50,9.50,9.50,000,8.91
2011-03-03,9.49,9.49,9.49,9.49,000,8.90
2011-03-02,9.40,9.40,9.40,9.40,000,8.81
2011-03-01,9.27,9.27,9.27,9.27,000,8.69
2011-02-28,9.38,9.38,9.38,9.38,000,8.79
2011-02-25,9.25,9.25,9.25,9.25,000,8.67
2011-02-24,9.12,9.12,9.12,9.12,000,8.55
2011-02-23,9.08,9.08,9.08,9.08,000,8.51
2011-02-22,9.11,9.11,9.11,9.11,000,8.54
2011-02-18,9.19,9.19,9.19,9.19,000,8.62
2011-02-17,9.15,9.15,9.15,9.15,000,8.58
2011-02-16,9.11,9.11,9.11,9.11,000,8.54
2011-02-15,9.02,9.02,9.02,9.02,000,8.46
2011-02-14,9.06,9.06,9.06,9.06,000,8.49
2011-02-11,9.07,9.07,9.07,9.07,000,8.50
2011-02-10,8.95,8.95,8.95,8.95,000,8.39
2011-02-09,9.14,9.14,9.14,9.14,000,8.57
2011-02-08,9.18,9.18,9.18,9.18,000,8.61
2011-02-07,9.21,9.21,9.21,9.21,000,8.63
